contig,candidat,start,stop,depth,border,nb,nb,nb,filter,lcontig,Candidat,lCd,Critere_lCd,DPratio,Critere_DP,RI,Critere_RI,JC,Critere_JC
AT1G19780.1.modif|695|776,AT1G19780.1.modif,695,776,85,GT_AG,69.2,0.036585365853658534,81.5,PASS,2615,True,81,lCd,0.00024277,DP,0.0309751,RI,1,Junctions
AT1G21920.2.modif|1199|1280,AT1G21920.2.modif,1199,1280,10,GT_AG,8.7,1.0,9.6,PASS,1995,True,81,lCd,0.0546448,DP,0.0406015,RI,1,Junctions
AT1G22430.3|1047|1142,AT1G22430.3,1047,1142,22,GT_AG,34.2,17.760416666666668,36.5,RDP,1659,False,95,lCd,0.251208,DP,0.0572634,RI,1,Junctions
AT1G25230.3.modif|352|419,AT1G25230.3.modif,352,419,61,GT_AG,47.6,2.0,57.3,PASS,1913,True,67,lCd,0.0190658,DP,0.0350235,RI,1,Junctions
AT1G25230.3.modif|577|672,AT1G25230.3.modif,577,672,64,GT_AG,51.6,1.0,63.6,PASS,1913,True,95,lCd,0.00868056,DP,0.0496602,RI,1,Junctions
AT1G25230.3.modif|1038|1348,AT1G25230.3.modif,1038,1348,75,GT_AG,57.0,1.0,64.7,PASS,1913,True,310,lCd,0.00821693,DP,0.162049,RI,1,Junctions
AT1G26255.2|456|680,AT1G26255.2,456,680,1,GT_AG,36.6,36.617777777777775,36.5,RDP,1328,False,224,lCd,0.500927,DP,0.168675,RI,1,Junctions
AT1G26255.2|831|950,AT1G26255.2,831,950,1,GT_AG,35.2,37.49166666666667,41.4,RDP,1328,False,119,lCd,0.489447,DP,0.0896084,RI,1,Junctions
AT1G29100.1.modif|68|177,AT1G29100.1.modif,68,177,10134,GT_AG,7226.4,36.0,8032.8,PASS,713,True,109,lCd,0.00235923,DP,0.152875,RI,1,Junctions
AT1G35614.1.modif|265|383,AT1G35614.1.modif,265,383,90,GT_AG,77.7,0.025210084033613446,85.3,PASS,461,True,118,lCd,0.000154663,DP,0.255965,RI,1,Junctions
AT1G51355.1|634|783,AT1G51355.1,634,783,1,GT_AG,773.1,770.48,789.8,RDP,1018,False,149,lCd,0.492981,DP,0.146365,RI,1,Junctions
AT1G52470.1.modif|957|1035,AT1G52470.1.modif,957,1035,25,GT_AG,20.6,0.012658227848101266,24.8,PASS,1409,True,78,lCd,0.000278816,DP,0.0553584,RI,1,Junctions
AT1G55260.1.modif|557|1237,AT1G55260.1.modif,557,1237,105,GT_AG,87.7,1.0,97.3,PASS,1894,True,680,lCd,0.00540541,DP,0.359029,RI,1,Junctions
AT1G58390.2|973|2789,AT1G58390.2,973,2789,1,CT_AC,9.5,16.251513483764448,5.4,RDP,2830,False,1816,lCd,1.09071,DP,0.641696,RI,1,Junctions
AT1G60030.1.modif|950|1027,AT1G60030.1.modif,950,1027,213,GT_AG,177.3,1.0384615384615385,208.9,PASS,2387,True,77,lCd,0.00268892,DP,0.0322581,RI,1,Junctions
AT1G62880.2.modif|243|2438,AT1G62880.2.modif,243,2438,7,GT_AG,6.8,0.0004553734061930783,6.0,PASS,3312,True,2195,lCd,3.5576e-05,DP,0.662742,RI,1,Junctions
AT1G65480.1.modif|387|510,AT1G65480.1.modif,387,510,7,GT_AG,7.1,1.0,7.9,PASS,980,True,123,lCd,0.0666667,DP,0.12551,RI,1,Junctions
AT1G65790.1.modif|1565|1667,AT1G65790.1.modif,1565,1667,400,GT_AG,334.8,2.0,383.3,PASS,3013,True,102,lCd,0.00278513,DP,0.0338533,RI,1,Junctions
AT1G65790.1.modif|2070|2154,AT1G65790.1.modif,2070,2154,377,GT_AG,318.8,2.0,364.3,PASS,3013,True,84,lCd,0.00292783,DP,0.0278792,RI,1,Junctions
AT1G72800.1|740|808,AT1G72800.1,740,808,9,GT_AG,48.5,35.53623188405797,33.2,RDP,1412,False,68,lCd,0.43496,DP,0.0481586,RI,1,Junctions
AT1G74710.2.modif|1138|1229,AT1G74710.2.modif,1138,1229,14,GT_AG,12.0,1.0,11.2,PASS,2392,True,91,lCd,0.0431034,DP,0.0380435,RI,1,Junctions
AT1G77310.1.modif|1722|1825,AT1G77310.1.modif,1722,1825,2162,GT_AG,1814.2,14.028846153846153,2064.4,PASS,2683,True,103,lCd,0.00361699,DP,0.0383899,RI,1,Junctions
AT1G77890.4.modif|813|934,AT1G77890.4.modif,813,934,11,GT_AG,10.8,1.0,12.7,PASS,2658,True,121,lCd,0.0425532,DP,0.0455229,RI,1,Junctions
AT1G79370.1.modif|1362|1616,AT1G79370.1.modif,1362,1616,55,GT_AG,43.0,1.0,50.1,PASS,1987,True,254,lCd,0.0107411,DP,0.127831,RI,1,Junctions
AT5G01570.5.modif|892|1174,AT5G01570.5.modif,892,1174,5,GT_AG,10.1,1.4487632508833923,4.0,RDP,1203,True,282,lCd,0.102749,DP,0.234414,RI,1,Junctions
AT5G08290.1.modif|265|729,AT5G08290.1.modif,265,729,26,GT_AG,19.5,0.004301075268817204,26.0,PASS,1349,True,464,lCd,9.45291e-05,DP,0.343958,RI,1,Junctions
AT5G08430.2|1509|2082,AT5G08430.2,1509,2082,5,GT_AG,12.2,7.790940766550523,11.2,RDP,2831,False,573,lCd,0.332946,DP,0.202402,RI,1,Junctions
AT5G19070.2.modif|846|938,AT5G19070.2.modif,846,938,19,GT_AG,16.2,1.0,18.0,PASS,1535,True,92,lCd,0.0292398,DP,0.0599349,RI,1,Junctions
AT5G20070.1.modif|647|910,AT5G20070.1.modif,647,910,166,GT_AG,138.9,2.0,154.6,PASS,1979,True,263,lCd,0.00681431,DP,0.132895,RI,1,Junctions
AT5G20070.1.modif|1157|1309,AT5G20070.1.modif,1157,1309,156,GT_AG,129.5,1.0,147.4,PASS,1979,True,152,lCd,0.00361141,DP,0.0768065,RI,1,Junctions
AT5G20450.1|391|521,AT5G20450.1,391,521,1,GT_AG,30.2,25.389312977099237,26.3,RDP,1440,False,130,lCd,0.449368,DP,0.0902778,RI,1,Junctions
AT5G24260.5|202|2353,AT5G24260.5,202,2353,1,CT_AC,2919.2,4437.875,3147.2,RDP,2642,False,2151,lCd,0.73155,DP,0.814156,RI,1,Junctions
AT5G24260.5|461|1898,AT5G24260.5,461,1898,1,CT_AC,3678.1,4833.271210013908,4735.9,RDP,2642,False,1437,lCd,0.574432,DP,0.543906,RI,1,Junctions
AT5G24260.5|818|1194,AT5G24260.5,818,1194,1,GT_AG,4795.8,4933.395225464191,5017.1,RDP,2642,False,376,lCd,0.502746,DP,0.142316,RI,1,Junctions
AT5G24275.3.modif|1204|1332,AT5G24275.3.modif,1204,1332,17,GT_AG,15.4,1.0,17.0,PASS,2544,True,128,lCd,0.0308642,DP,0.0503145,RI,1,Junctions
AT5G24275.3.modif|1803|1879,AT5G24275.3.modif,1803,1879,19,GT_AG,17.0,1.0,18.7,PASS,2544,True,76,lCd,0.0280112,DP,0.0298742,RI,1,Junctions
AT5G39430.1.modif|1458|1553,AT5G39430.1.modif,1458,1553,9,GT_AG,7.2,0.010416666666666666,6.0,PASS,1805,True,95,lCd,0.000789141,DP,0.0526316,RI,1,Junctions
AT5G43660.3.modif|587|658,AT5G43660.3.modif,587,658,40,GT_AG,32.3,0.027777777777777776,35.7,PASS,1657,True,71,lCd,0.000408497,DP,0.0428485,RI,1,Junctions
AT5G43990.4|1078|2278,AT5G43990.4,1078,2278,1,CT_AC,204.5,171.99916736053288,60.7,RDP,2715,False,1200,lCd,0.648564,DP,0.441989,RI,1,Junctions
AT5G43990.4.modif|2320|2422,AT5G43990.4.modif,2320,2422,263,GT_AG,217.6,0.009708737864077669,253.6,PASS,2902,True,102,lCd,2.06043e-05,DP,0.0351482,RI,1,Junctions
AT5G46500.3.modif|1315|1409,AT5G46500.3.modif,1315,1409,17,GT_AG,13.3,1.0,16.0,PASS,1530,True,94,lCd,0.0341297,DP,0.0614379,RI,1,Junctions
AT5G47330.1.modif|768|867,AT5G47330.1.modif,768,867,50,GT_AG,46.4,0.01,52.4,PASS,1756,True,99,lCd,0.000101215,DP,0.0563781,RI,1,Junctions
AT5G51370.2.modif|1129|1197,AT5G51370.2.modif,1129,1197,260,GT_AG,223.9,2.0,246.3,PASS,1631,True,68,lCd,0.00425351,DP,0.0416922,RI,1,Junctions
AT5G54630.1.modif|1066|1300,AT5G54630.1.modif,1066,1300,26,GT_AG,21.0,0.00851063829787234,24.0,PASS,2193,True,234,lCd,0.000189125,DP,0.106703,RI,1,Junctions
AT5G55700.2|726|747,AT5G55700.2,726,747,3,GT_AG,60.6,5.181818181818182,67.7,PASS,1752,False,21,lCd,0.0403883,DP,0.0119863,RI,1,Junctions
AT5G55700.2.modif|726|747,AT5G55700.2.modif,726,747,8,GT_AG,71.5,5.590909090909091,79.8,PASS,2061,False,21,lCd,0.0369525,DP,0.0101892,RI,1,Junctions
AT5G55820.3.modif|2998|3506,AT5G55820.3.modif,2998,3506,1,GT_AG,106.7,22.719056974459725,90.1,RDP,6657,False,508,lCd,0.115442,DP,0.0763107,RI,1,Junctions
AT5G55820.3.modif|3003|3513,AT5G55820.3.modif,3003,3513,1,GT_AG,109.8,22.767123287671232,95.1,RDP,6657,False,510,lCd,0.111113,DP,0.0766111,RI,1,Junctions
AT5G55820.3.modif|3055|4010,AT5G55820.3.modif,3055,4010,2,GT_AG,121.9,11.299163179916318,264.2,OI,6657,True,955,lCd,0.0292649,DP,0.143458,RI,1,Junctions
AT5G55820.3.modif|6035|6125,AT5G55820.3.modif,6035,6125,240,GT_AG,194.4,2.0,225.1,PASS,6657,True,90,lCd,0.00476758,DP,0.0135196,RI,1,Junctions
AT5G57230.1.modif|112|612,AT5G57230.1.modif,112,612,13,GT_AG,11.8,1.0,13.2,PASS,1473,True,500,lCd,0.04,DP,0.339443,RI,1,Junctions
AT5G59090.2.modif|134|305,AT5G59090.2.modif,134,305,1048,GT_AG,823.6,5.0,921.9,PASS,2801,True,171,lCd,0.00286451,DP,0.0610496,RI,1,Junctions
AT5G59090.2.modif|1233|1309,AT5G59090.2.modif,1233,1309,1754,GT_AG,1476.6,10.0,1679.6,PASS,2801,True,76,lCd,0.00316837,DP,0.0271332,RI,1,Junctions
AT5G59090.2.modif|1944|2024,AT5G59090.2.modif,1944,2024,1631,GT_AG,1375.5,7.0,1594.4,PASS,2801,False,80,lCd,0.00235698,DP,0.0285612,RI,1,Junctions
AT5G59090.2.modif|1944|2039,AT5G59090.2.modif,1944,2039,19,GT_AG,1375.5,257.2708333333333,1620.3,PASS,2801,True,95,lCd,0.0858772,DP,0.0339165,RI,1,Junctions
AT5G59430.3.modif|1070|1159,AT5G59430.3.modif,1070,1159,30,GT_AG,23.3,1.0,27.8,PASS,2358,True,89,lCd,0.0195695,DP,0.0377439,RI,1,Junctions
AT5G60740.1.modif|789|867,AT5G60740.1.modif,789,867,163,GT_AG,132.4,1.0,155.0,PASS,3922,True,78,lCd,0.00347947,DP,0.0198878,RI,1,Junctions
AT5G61010.2|345|372,AT5G61010.2,345,372,1,GT_AG,2506.9,2555.714285714286,2589.7,RDP,2916,False,27,lCd,0.501455,DP,0.00925926,RI,1,Junctions
AT5G61010.2|649|1857,AT5G61010.2,649,1857,1,CT_AC,3416.9,3954.6765922249792,3952.6,RDP,2916,False,1208,lCd,0.536628,DP,0.414266,RI,1,Junctions
AT5G62110.1|995|1114,AT5G62110.1,995,1114,1,GT_AG,82.2,84.15,98.9,RDP,1901,False,119,lCd,0.46466,DP,0.0625986,RI,1,Junctions
AT5G63370.1|163|479,AT5G63370.1,163,479,23,GT_AG,25.3,8.690851735015773,31.0,RDP,3452,False,316,lCd,0.154367,DP,0.0915411,RI,1,Junctions
AT5G66530.4.modif|449|523,AT5G66530.4.modif,449,523,48,GT_AG,40.8,1.0,45.0,PASS,2162,True,74,lCd,0.011655,DP,0.0342276,RI,1,Junctions
AT5G66600.8|2159|2242,AT5G66600.8,2159,2242,8,GT_AG,10.5,6.869047619047619,15.0,RDP,2661,False,83,lCd,0.269374,DP,0.0311913,RI,1,Junctions
AT3G05030.1.modif|1857|1940,AT3G05030.1.modif,1857,1940,16,GT_AG,12.6,1.0,15.3,PASS,2749,True,83,lCd,0.0358423,DP,0.0301928,RI,1,Junctions
AT3G07470.1.modif|810|1352,AT3G07470.1.modif,810,1352,26,GT_AG,20.7,1.0,24.0,PASS,1800,True,542,lCd,0.0223714,DP,0.301111,RI,1,Junctions
AT3G11890.2|969|1082,AT3G11890.2,969,1082,1,CT_AC,83.2,89.6842105263158,90.9,RDP,1901,False,113,lCd,0.51513,DP,0.0594424,RI,1,Junctions
AT3G11890.2.modif|1373|1486,AT3G11890.2.modif,1373,1486,32,CT_AC,100.5,77.03508771929825,107.1,RDP,2320,False,113,lCd,0.371075,DP,0.0487069,RI,1,Junctions
AT3G11890.2.modif|1388|1501,AT3G11890.2.modif,1388,1501,3,CT_AC,82.7,80.05263157894737,105.8,RDP,2320,False,113,lCd,0.424682,DP,0.0487069,RI,1,Junctions
AT3G13790.4.modif|1552|1635,AT3G13790.4.modif,1552,1635,84,GT_AG,74.1,1.0,81.8,PASS,2492,True,83,lCd,0.00641437,DP,0.0333066,RI,1,Junctions
AT3G14415.1.modif|690|766,AT3G14415.1.modif,690,766,48,GT_AG,41.4,1.0,47.2,PASS,1835,True,76,lCd,0.0112867,DP,0.0414169,RI,1,Junctions
AT3G16070.1|476|526,AT3G16070.1,476,526,1,GT_AG,28.0,30.235294117647058,33.5,RDP,831,False,50,lCd,0.491631,DP,0.0601685,RI,1,Junctions
AT3G16565.5.modif|326|436,AT3G16565.5.modif,326,436,1308,GT_AG,1091.6,5.0,1252.0,PASS,1952,True,110,lCd,0.00213347,DP,0.0563525,RI,1,Junctions
AT3G16565.5.modif|845|931,AT3G16565.5.modif,845,931,1567,GT_AG,1329.6,6.022988505747127,1501.0,PASS,1952,True,86,lCd,0.00212781,DP,0.0440574,RI,1,Junctions
AT3G16565.5.modif|1256|1641,AT3G16565.5.modif,1256,1641,1294,GT_AG,1086.9,3.010362694300518,1245.5,PASS,1952,True,385,lCd,0.00129067,DP,0.197234,RI,1,Junctions
AT3G17890.1.modif|120|207,AT3G17890.1.modif,120,207,141,GT_AG,119.2,1.0,135.2,PASS,1244,True,87,lCd,0.00393082,DP,0.0699357,RI,1,Junctions
AT3G19910.1.modif|630|835,AT3G19910.1.modif,630,835,659,GT_AG,552.6,2.0485436893203883,629.3,PASS,2072,True,205,lCd,0.00173326,DP,0.0989382,RI,1,Junctions
AT3G19910.1.modif|1343|1544,AT3G19910.1.modif,1343,1544,596,GT_AG,572.9,4.014851485148514,620.9,PASS,2072,True,201,lCd,0.00336309,DP,0.0970077,RI,1,Junctions
AT3G22260.2.modif|742|1071,AT3G22260.2.modif,742,1071,20,GT_AG,17.2,1.0,19.5,PASS,1599,True,329,lCd,0.027248,DP,0.205754,RI,1,Junctions
AT3G46180.2.modif|715|1051,AT3G46180.2.modif,715,1051,32,GT_AG,27.6,1.0,31.9,PASS,2269,True,336,lCd,0.0168067,DP,0.148083,RI,1,Junctions
AT3G46420.1.modif|624|769,AT3G46420.1.modif,624,769,93,GT_AG,72.0,1.0,87.9,PASS,2987,True,145,lCd,0.00625391,DP,0.0485437,RI,1,Junctions
AT3G48860.3.modif|1162|1289,AT3G48860.3.modif,1162,1289,105,GT_AG,87.0,1.0,99.5,PASS,2763,True,127,lCd,0.00536193,DP,0.0459645,RI,1,Junctions
AT3G48860.3.modif|1720|1879,AT3G48860.3.modif,1720,1879,88,GT_AG,74.4,2.0,85.4,PASS,2763,True,159,lCd,0.0125156,DP,0.0575461,RI,1,Junctions
AT3G54230.4|666|3349,AT3G54230.4,666,3349,1,GT_AG,10.8,9.082339791356185,4.0,RDP,3933,False,2683,lCd,0.613672,DP,0.682176,RI,1,Junctions
AT3G54740.1.modif|1589|1687,AT3G54740.1.modif,1589,1687,98,GT_AG,81.6,1.0101010101010102,89.1,PASS,2010,True,98,lCd,0.0059174,DP,0.0487562,RI,1,Junctions
AT3G55850.1.modif|1323|1415,AT3G55850.1.modif,1323,1415,2965,GT_AG,2513.3,27.0,2896.8,PASS,2177,True,92,lCd,0.00499067,DP,0.04226,RI,1,Junctions
AT3G59280.1.modif|207|752,AT3G59280.1.modif,207,752,978,GT_AG,840.5,4.0,910.7,PASS,2184,True,545,lCd,0.00228415,DP,0.249542,RI,1,Junctions
AT3G59280.1.modif|841|1102,AT3G59280.1.modif,841,1102,998,GT_AG,887.1,2.0,1008.5,PASS,2184,True,261,lCd,0.00105507,DP,0.119505,RI,1,Junctions
AT3G59280.1.modif|1237|1331,AT3G59280.1.modif,1237,1331,1132,GT_AG,946.6,2.0,1084.2,PASS,2184,True,94,lCd,0.000984834,DP,0.0430403,RI,1,Junctions
AT3G59290.1|2450|2665,AT3G59290.1,2450,2665,1,CT_AC,94.3,91.81944444444444,98.7,RDP,3806,False,215,lCd,0.475748,DP,0.0564898,RI,1,Junctions
AT3G59290.1.modif|433|684,AT3G59290.1.modif,433,684,97,GT_AG,79.8,1.0,94.6,PASS,4058,True,251,lCd,0.00573394,DP,0.0618531,RI,1,Junctions
AT3G61390.3|398|488,AT3G61390.3,398,488,3,GT_AG,20.5,22.978021978021978,28.5,RDP,1894,False,90,lCd,0.468939,DP,0.0475185,RI,1,Junctions
AT3G61390.3|1361|1455,AT3G61390.3,1361,1455,7,GT_AG,20.3,9.778947368421052,19.5,RDP,1894,False,94,lCd,0.245702,DP,0.0496304,RI,1,Junctions
AT3G61480.2.modif|2905|3003,AT3G61480.2.modif,2905,3003,93,GT_AG,77.0,1.0,88.6,PASS,4409,True,98,lCd,0.00603865,DP,0.0222273,RI,1,Junctions
AT2G01275.4.modif|376|599,AT2G01275.4.modif,376,599,114,GT_AG,99.0,2.0,111.8,PASS,1592,True,223,lCd,0.00948767,DP,0.140075,RI,1,Junctions
AT2G01620.1.modif|651|731,AT2G01620.1.modif,651,731,736,GT_AG,609.6,6.0,714.6,PASS,1110,True,80,lCd,0.00453104,DP,0.0720721,RI,1,Junctions
AT2G10025.1.modif|360|815,AT2G10025.1.modif,360,815,14,GT_AG,10.3,1.0,17.4,PASS,919,True,455,lCd,0.0361011,DP,0.495103,RI,1,Junctions
AT2G21725.1.modif|80|235,AT2G21725.1.modif,80,235,14,GT_AG,10.9,1.0,11.7,PASS,414,True,155,lCd,0.0442478,DP,0.374396,RI,1,Junctions
AT2G22520.1|182|232,AT2G22520.1,182,232,1,CT_AC,18.8,10.117647058823529,10.8,RDP,558,False,50,lCd,0.341812,DP,0.0896057,RI,1,Junctions
AT2G22520.1|233|385,AT2G22520.1,233,385,7,CT_AC,12.3,14.588235294117647,21.2,RDP,558,False,152,lCd,0.43547,DP,0.272401,RI,1,Junctions
AT2G24150.1.modif|638|1129,AT2G24150.1.modif,638,1129,24,GT_AG,19.1,1.0,22.0,PASS,2150,True,491,lCd,0.0243309,DP,0.228372,RI,1,Junctions
AT2G25930.1.modif|300|658,AT2G25930.1.modif,300,658,1,GT_AG,267.9,334.24791086350973,394.6,RDP,3201,False,358,lCd,0.504525,DP,0.11184,RI,1,Junctions
AT2G25930.1.modif|735|1096,AT2G25930.1.modif,735,1096,673,GT_AG,557.2,4.0,647.3,PASS,3201,True,361,lCd,0.00332088,DP,0.112777,RI,1,Junctions
AT2G25930.1.modif|1946|2035,AT2G25930.1.modif,1946,2035,756,GT_AG,641.6,2.0,711.1,PASS,3201,True,89,lCd,0.00147852,DP,0.0278038,RI,1,Junctions
AT2G32410.2.modif|148|255,AT2G32410.2.modif,148,255,1,GT_AG,1.8,0.018518518518518517,2.0,PASS,2256,True,107,lCd,0.00487329,DP,0.0474291,RI,1,Junctions
AT2G33370.2.modif|501|594,AT2G33370.2.modif,501,594,24,GT_AG,21.4,0.031914893617021274,22.4,PASS,1267,True,93,lCd,0.000728651,DP,0.0734017,RI,1,Junctions
AT2G33410.1.modif|455|590,AT2G33410.1.modif,455,590,99,GT_AG,79.5,1.0147058823529411,88.0,PASS,2012,True,135,lCd,0.00605795,DP,0.0670974,RI,1,Junctions
AT2G41260.1.modif|464|628,AT2G41260.1.modif,464,628,1,GT_AG,1.9,1.4606060606060607,4.0,RDP,1111,False,164,lCd,0.24756,DP,0.147615,RI,1,Junctions
AT2G42700.2.modif|239|452,AT2G42700.2.modif,239,452,164,GT_AG,134.1,1.0,151.3,PASS,3242,True,213,lCd,0.00350385,DP,0.0657002,RI,1,Junctions
AT2G47380.2.modif|525|718,AT2G47380.2.modif,525,718,175,GT_AG,136.0,1.0,158.0,PASS,934,True,193,lCd,0.00340136,DP,0.206638,RI,1,Junctions
AT4G03250.1.modif|746|828,AT4G03250.1.modif,746,828,8,GT_AG,7.0,1.0240963855421688,8.2,PASS,2660,True,82,lCd,0.0673748,DP,0.0308271,RI,1,Junctions
AT4G04880.2.modif|1360|1489,AT4G04880.2.modif,1360,1489,14,GT_AG,12.3,1.0,14.5,PASS,1807,True,129,lCd,0.0373134,DP,0.071389,RI,1,Junctions
AT4G16024.1.modif|68|188,AT4G16024.1.modif,68,188,13,GT_AG,10.9,1.0,12.8,PASS,406,True,120,lCd,0.0421941,DP,0.295567,RI,1,Junctions
AT4G16060.1.modif|279|362,AT4G16060.1.modif,279,362,49,GT_AG,44.4,1.0,50.0,PASS,1520,True,83,lCd,0.0105932,DP,0.0546053,RI,1,Junctions
AT4G16060.1.modif|901|1148,AT4G16060.1.modif,901,1148,43,GT_AG,38.8,1.0120967741935485,44.5,PASS,1520,True,247,lCd,0.01215,DP,0.1625,RI,1,Junctions
AT4G21130.1.modif|396|616,AT4G21130.1.modif,396,616,186,GT_AG,156.7,1.0,177.0,PASS,1686,True,220,lCd,0.0029967,DP,0.130486,RI,1,Junctions
AT4G23470.1|1079|1117,AT4G23470.1,1079,1117,1,GT_AG,21.7,25.871794871794872,35.7,RDP,1532,False,38,lCd,0.450728,DP,0.0248042,RI,1,Junctions
AT4G24010.1.modif|1010|1158,AT4G24010.1.modif,1010,1158,16,GT_AG,12.1,1.0,15.0,PASS,2790,True,148,lCd,0.0369004,DP,0.0530466,RI,1,Junctions
AT4G24680.2.modif|1440|1977,AT4G24680.2.modif,1440,1977,31,GT_AG,26.3,1.0,29.6,PASS,6086,True,537,lCd,0.0178891,DP,0.0882353,RI,1,Junctions
AT4G25370.1.modif|700|792,AT4G25370.1.modif,700,792,24,GT_AG,19.7,1.032258064516129,21.3,PASS,1348,True,92,lCd,0.025177,DP,0.0682493,RI,1,Junctions
AT4G25600.3.modif|699|784,AT4G25600.3.modif,699,784,4,GT_AG,3.7,1.0,4.0,RDP,1369,True,85,lCd,0.12987,DP,0.0620891,RI,1,Junctions
AT4G31770.1|122|683,AT4G31770.1,122,683,1,CT_AC,77.2,85.80782918149467,81.3,RDP,2012,False,561,lCd,0.541374,DP,0.278827,RI,1,Junctions
AT4G33110.1.modif|912|991,AT4G33110.1.modif,912,991,12,GT_AG,9.7,0.025,11.3,PASS,1581,True,79,lCd,0.00119048,DP,0.0499684,RI,1,Junctions
AT4G33110.1.modif|1076|1155,AT4G33110.1.modif,1076,1155,14,GT_AG,16.0,0.0125,17.0,PASS,1581,True,79,lCd,0.000378788,DP,0.0499684,RI,1,Junctions
AT4G34060.5|2964|3010,AT4G34060.5,2964,3010,770,GT_AG,650.7,31.76595744680851,732.6,PASS,3408,False,46,lCd,0.0229639,DP,0.0134977,RI,1,Junctions
AT4G34060.5.modif|2021|2107,AT4G34060.5.modif,2021,2107,1146,GT_AG,950.5,4.0,1073.1,PASS,3575,True,86,lCd,0.00197668,DP,0.0240559,RI,1,Junctions
AT4G34215.2.modif|849|1055,AT4G34215.2.modif,849,1055,146,GT_AG,123.5,1.0,146.5,PASS,1847,True,206,lCd,0.0037037,DP,0.111532,RI,1,Junctions
AT4G34215.2.modif|1256|1597,AT4G34215.2.modif,1256,1597,98,GT_AG,82.6,1.0116959064327486,92.7,PASS,1847,True,341,lCd,0.00577123,DP,0.184624,RI,1,Junctions
AT4G36590.1|108|578,AT4G36590.1,108,578,1,GT_AG,7315.0,7879.946921443737,7745.4,RDP,994,False,470,lCd,0.523223,DP,0.472837,RI,1,Junctions
AT4G37110.2.modif|485|610,AT4G37110.2.modif,485,610,1,GT_AG,127.7,1.0,1.9,OI,2226,False,125,lCd,0.00771605,DP,0.0561545,RI,1,Junctions
AT4G37110.2.modif|485|785,AT4G37110.2.modif,485,785,154,GT_AG,127.7,1.0299003322259137,147.2,OI,2226,True,300,lCd,0.00374645,DP,0.134771,RI,1,Junctions
AT4G37110.2.modif|1026|1115,AT4G37110.2.modif,1026,1115,211,GT_AG,176.5,1.0,199.7,PASS,2226,True,89,lCd,0.00265816,DP,0.039982,RI,1,Junctions
AT4G38810.1.modif|2079|2180,AT4G38810.1.modif,2079,2180,169,GT_AG,138.6,2.0,156.7,PASS,2861,True,101,lCd,0.00677277,DP,0.0353023,RI,1,Junctions
AT4G39930.1|486|574,AT4G39930.1,486,574,9,GT_AG,14.7,9.662921348314606,20.7,RDP,795,False,88,lCd,0.272964,DP,0.110692,RI,1,Junctions

AT1G25112.1|66|143,AT1G25112.1,66,143,1,TC_CC,23.5,21.525641025641026,13.2,SS;RDP,777,False,77,lCd,0.58653,DP,0.0990991,RI,0,Junctions
AT5G55850.2.modif|487|558,AT5G55850.2.modif,487,558,9,AA_AG,4.8,0.027777777777777776,6.4,SS,985,False,71,lCd,0.00248016,DP,0.0720812,RI,0,Junctions
AT3G21100.3.modif|1333|1433,AT3G21100.3.modif,1333,1433,18,GT_CA,16.6,0.15841584158415842,17.3,SS,2675,False,100,lCd,0.00467303,DP,0.0373832,RI,0,Junctions
AT1G01780.1.modif|394|475,AT1G01780.1.modif,394,475,8,GT_AG,7.5,0.0,8.0,PASS,1300,True,81,lCd,0,DP,0.0623077,RI,1,Junctions
AT1G01780.1.modif|589|867,AT1G01780.1.modif,589,867,11,GT_AG,8.5,0.0,11.9,PASS,1300,True,278,lCd,0,DP,0.213846,RI,1,Junctions
AT1G02510.1.modif|780|864,AT1G02510.1.modif,780,864,3,GT_AG,3.1,0.0,2.8,PASS,1171,True,84,lCd,0,DP,0.0717336,RI,1,Junctions
AT1G03300.1.modif|1058|1098,AT1G03300.1.modif,1058,1098,8,GT_AG,7.1,0.0,7.0,PASS,2054,True,40,lCd,0,DP,0.0194742,RI,1,Junctions
AT1G03445.2.modif|445|594,AT1G03445.2.modif,445,594,9,GT_AG,7.3,0.0,8.3,PASS,2673,True,149,lCd,0,DP,0.0557426,RI,1,Junctions
AT1G05590.3.modif|179|501,AT1G05590.3.modif,179,501,11,GT_AG,8.6,0.0,9.0,PASS,2480,True,322,lCd,0,DP,0.129839,RI,1,Junctions
AT1G06460.1.modif|471|625,AT1G06460.1.modif,471,625,39,GT_AG,34.1,0.0,39.3,PASS,1476,True,154,lCd,0,DP,0.104336,RI,1,Junctions
AT1G07980.1.modif|639|1081,AT1G07980.1.modif,639,1081,27,GT_AG,24.0,0.0,26.4,PASS,1640,True,442,lCd,0,DP,0.269512,RI,1,Junctions
AT1G08450.2.modif|536|815,AT1G08450.2.modif,536,815,5,GT_AG,4.5,0.0,5.6,PASS,1951,True,279,lCd,0,DP,0.143004,RI,1,Junctions
AT1G08450.2.modif|1008|1097,AT1G08450.2.modif,1008,1097,7,GT_AG,5.6,0.0,7.0,PASS,1951,True,89,lCd,0,DP,0.0456176,RI,1,Junctions
AT1G08450.2.modif|1224|1497,AT1G08450.2.modif,1224,1497,10,GT_AG,7.7,0.0,9.0,PASS,1951,True,273,lCd,0,DP,0.139928,RI,1,Junctions
AT1G08530.2.modif|510|607,AT1G08530.2.modif,510,607,14,GT_AG,11.1,0.0,15.5,PASS,1943,True,97,lCd,0,DP,0.0499228,RI,1,Junctions
